prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline
"Translate the following sentence from Wolof to English:
Q: Sudee mala yu nitewul moo leen yar ci lépp, xale feral bi dafay gennee doxaliin yi (ci biir ay yemaley yaram) xawa melni yooyu yu mala yu xejjiku yi bokk, niki limuy ragal wala limu faalewul nit ñi.
A:","Sudee mala yu nitewul moo leen yar ci lépp, xale feral bi dafay gennee doxaliin yi (ci biir ay yemaley yaram) xawa melni yooyu yu mala yu xejjiku yi bokk, niki limuy ragal wala limu faalewul nit ñi.","When completely brought up by non-human animals, the feral child exhibits behaviors (within physical limits) almost entirely like those of the particular care-animal, such as its fear of or indifference to humans.","If you want to be a good student, you must study hard and be diligent, and you must not be lazy.",8.639994688226063,0.7810270002149905,8.5
"Translate the following sentence from Wolof to English:
Q: Su njàng mu lalu ci projet waree gëna yombal njàng te mu gëna am solo, echafodage amna lumu ko rawee ci wàll woowu.
A:","Su njàng mu lalu ci projet waree gëna yombal njàng te mu gëna am solo, echafodage amna lumu ko rawee ci wàll woowu.","While project based learning should make learning easier and more interesting, scaffolding goes a step beyond.",I am going to the market to buy some food for my family.,7.544296860979148,1.7224492538765235,22.0
"Translate the following sentence from Wolof to English:
Q: Echafodage nekkul pexem njàng waaye ndimbal la buy jàppale képp kuy jàng xam-xam lu melni jëfandikoo mboolem jëfukaay ordinatéer yu bees wala door prograam bu bées.
A:",Echafodage nekkul pexem njàng waaye ndimbal la buy jàppale képp kuy jàng xam-xam lu melni jëfandikoo mboolem jëfukaay ordinatéer yu bees wala door prograam bu bées.,Scaffolding is not a method of learning but rather an aid that provides support to individuals whom are undergoing a new learning experience such as using a new computer program or beginning a new project.,The following sentence is translated from Wolof to English:,6.9542412217352245,0.3305766623330465,22.25
"Translate the following sentence from Wolof to English:
Q: Safo yi mën nañu doon yu bët mëna gis ak yimu mënul gis, manaam, ab jàngalekat xeetu safo la, melni torombon bu ndàw bu nekk ci Microsoft Office.
A:","Safo yi mën nañu doon yu bët mëna gis ak yimu mënul gis, manaam, ab jàngalekat xeetu safo la, melni torombon bu ndàw bu nekk ci Microsoft Office.","Scaffolds can be both virtual and real, in other words, a teacher is a form of scaffold but so is the little paperclip man in Microsoft Office.","If you want to translate this sentence from Wolof to English, you can use a translation tool like Google Translate or Bing Translator. These tools can help you translate words and phrases from one language to another. However, it is important to note that these tools are not perfect and may not always provide accurate translations. It is always a good idea to double-check the translation with a native speaker of the target language to ensure that it is correct.",18.277872733444514,0.6749541292408955,11.875
"Translate the following sentence from Wolof to English:
Q: Esafodaas bu wirtuel boole nañ ko ci losisel bi ngir mu laaj, gaawalte leeral min yi mëna nekk lu metti Ngir ndngo li def moom rekk.
A:","Esafodaas bu wirtuel boole nañ ko ci losisel bi ngir mu laaj, gaawalte leeral min yi mëna nekk lu metti Ngir ndngo li def moom rekk.","Virtual Scaffolds are internalized in the software and are meant to question, prompt, and explain procedures that may have been to challenging for the student to handle alone.","If you want to be a good student, you must study hard every day.",10.81620232970359,0.99090323107326,14.875
"Translate the following sentence from Wolof to English:
Q: Xale yi danu leen di yóbb c ay njaboot yu leeni toppatoo ngir ay mbir yu bare yu nekk ci diggante ñàkka toppatoo, sàkku ba ci nàngu li nu yor.
A:","Xale yi danu leen di yóbb c ay njaboot yu leeni toppatoo ngir ay mbir yu bare yu nekk ci diggante ñàkka toppatoo, sàkku ba ci nàngu li nu yor.","Children are placed in Foster Care for a wide variety of reasons that range from neglect, to abuse, and even to extortion.","If you want to eat meat, you must first slaughter it.",9.24489122594209,1.2801429654737586,18.125
"Translate the following sentence from Wolof to English:
Q: Amul Xale bu wara mag ci environnement bo xamne lek amul, jang amul, way ñu ngi koy def.
A:","Amul Xale bu wara mag ci environnement bo xamne lek amul, jang amul, way ñu ngi koy def.","No child should ever have to grow up in an environment that is not nurturing, caring, and educational, but they do.","The environment is very important to us, our children, and our grandchildren.",23.701859863964774,3.188722034540784,10.0
"Translate the following sentence from Wolof to English:
Q: Gis nanu ni Foster Care System barab la bu am kaaraange ci xalé yii.
A:",Gis nanu ni Foster Care System barab la bu am kaaraange ci xalé yii.,We perceive the Foster Care System to be a safety zone for these children.,The foster care system is not a good place for children.,27.36883205014278,5.832991944906044,6.875
"Translate the following sentence from Wolof to English:
Q: Sunu kureelu wutal nit njaboot gu muy bokk dafay wut kë y wóor, ay fajkat yu laa biir, njàng mu dal ak paj mu mucc ayub.
A:","Sunu kureelu wutal nit njaboot gu muy bokk dafay wut kë y wóor, ay fajkat yu laa biir, njàng mu dal ak paj mu mucc ayub.","Our foster care system is supposed to provide safe homes, loving caregivers, stable education, and reliable health care.","The sun is shining brightly today, so I will go out and play.",10.206630526893374,1.904813000834628,15.125
"Translate the following sentence from Wolof to English:
Q: Njaboot gi lay teral moo wara taxaw ci say bëgg bëgg yepp yi amul ci kër gi nga njëkkoona nekk.
A:",Njaboot gi lay teral moo wara taxaw ci say bëgg bëgg yepp yi amul ci kër gi nga njëkkoona nekk.,Foster care is supposed to provide all the necessities that were lacking in the home they were previously taken from.,The man who is in the car is the one who is driving the car.,14.486426195943784,3.7303716847300374,21.625
"Translate the following sentence from Wolof to English:
Q: Internet dafa boole ay mbiri jokkoo mbooloo ak nit ak nit kese.
A:",Internet dafa boole ay mbiri jokkoo mbooloo ak nit ak nit kese.,The Internet combines elements of both mass and interpersonal communication.,The internet is a place where people can meet and talk to each other.,20.11742485501792,3.4585921141027365,6.03125
"Translate the following sentence from Wolof to English:
Q: Melokaani lënd gi nu mëna gis dafay yóbb ci ay yeneen yokkute ci jëfandikoo ak njëriñ joge.
A:",Melokaani lënd gi nu mëna gis dafay yóbb ci ay yeneen yokkute ci jëfandikoo ak njëriñ joge.,The distinct characteristics of the Internet lead to additional dimensions in terms of the uses and gratifications approach.,"The melon is not ripe yet, but it will be ripe tomorrow.",8.317110240942206,1.801724217736594,14.0
"Translate the following sentence from Wolof to English:
Q: Ci missal, ‘’di jàng’’ ak ‘’dëkkuwaay’’ bokk na ñu ci liy doolél jëfandiko wayu Internet (James et al., 1995).
A:","Ci missal, ‘’di jàng’’ ak ‘’dëkkuwaay’’ bokk na ñu ci liy doolél jëfandiko wayu Internet (James et al., 1995).","For example, “learning” and “socialization” are suggested as important motivations for Internet use (James et al., 1995).",I am a student of Wolof and I am learning English.,10.94637913568788,0.7735615314649243,23.5
"Translate the following sentence from Wolof to English:
Q: ‘’sa paspas’’ ak ‘’di weyeel diggente yi’’ mooy liy yok doolé ci Eighmey and McCord (1998) bignu sayto xalaatu nit yi ci websites yi.
A:",‘’sa paspas’’ ak ‘’di weyeel diggente yi’’ mooy liy yok doolé ci Eighmey and McCord (1998) bignu sayto xalaatu nit yi ci websites yi.,“Personal involvement” and “continuing relationships” were also identified as new motivation aspects by Eighmey and McCord (1998) when they investigated audience reactions to websites.,‘’sa paspas’’ ak ‘’di weyeel diggente yi’’ mooy liy yok doolé ci Eighmey and McCord (1998) bignu sayto xalaatu nit yi ci websites yi.,25.050529030636604,16.67675564747004,25.0
"Translate the following sentence from Wolof to English:
Q: Jëfandikoob dencug wideo buñuy aarësistere tax na bañu gis lu am solo ci wàllum firi wax ci mikoro yi, yëngu-yëngu kanam yi yu am diiru ay ay mili-saa.
A:","Jëfandikoob dencug wideo buñuy aarësistere tax na bañu gis lu am solo ci wàllum firi wax ci mikoro yi, yëngu-yëngu kanam yi yu am diiru ay ay mili-saa.","The use of video recording has led to important discoveries in the interpretation of micro-expressions, facial movements which last a few milliseconds.","If you want to help me, please come to the market with me, because I am going to buy some food.",11.630705303801774,1.2944399161572726,17.5
"Translate the following sentence from Wolof to English:
Q: Nenañu mën na ñu gis ndax nit dafay fen suñu firiwee bu baax jefinam yu guëna ndaw.
A:",Nenañu mën na ñu gis ndax nit dafay fen suñu firiwee bu baax jefinam yu guëna ndaw.,"In particular, it is claimed that one can detect whether a person is lying by interpreting micro-expressions correctly.",I have not yet seen the man who has not yet eaten the fruit of the tree of life.,10.382874610315634,1.364746595866222,12.625
"Translate the following sentence from Wolof to English:
Q: Oliver Sacks, ci tééréem bi tuddu The president’s Speech, waxna ci ni nit ñakka mënee xam li ñuy wax ci kàddu ndax xél bu yaxxu mënul ràññélé dara ci lu baax.
A:","Oliver Sacks, ci tééréem bi tuddu The president’s Speech, waxna ci ni nit ñakka mënee xam li ñuy wax ci kàddu ndax xél bu yaxxu mënul ràññélé dara ci lu baax.","Oliver Sacks, in his paper The President's Speech, indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately.","Oliver Sacks, the president’s speech, was very interesting. It was about the importance of listening to the voices of the people.",25.16808243445592,6.6256572425802425,10.75
"Translate the following sentence from Wolof to English:
Q: Dafay digle sax ni yooyu man-mani firi nekkiinu nit ñi mën nañ ko book ak mala yu melni xaj yuñuy yàr ci kër yi.
A:",Dafay digle sax ni yooyu man-mani firi nekkiinu nit ñi mën nañ ko book ak mala yu melni xaj yuñuy yàr ci kër yi.,He even suggests that such abilities in interpreting human behavior may be shared by animals such as domestic dogs.,The book is not in the library.,6.144124578018597,1.0071241994100784,23.625
"Translate the following sentence from Wolof to English:
Q: Gëstu yiñ amal ci ñaar fukelu xarnu bi wane na ni amna ñaari xeeti genetique yu wuute: bu nëbbu ak bu feeñ.
A:",Gëstu yiñ amal ci ñaar fukelu xarnu bi wane na ni amna ñaari xeeti genetique yu wuute: bu nëbbu ak bu feeñ.,Twentieth century research has shown that there are two pools of genetic variation: hidden and expressed.,I have been working on a project that involves the use of genetic engineering to create a new type of plant that can grow in harsh conditions. I am currently in the process of testing the plant’s resistance to drought and heat.,23.708055103473107,1.8337651269639847,5.46875
"Translate the following sentence from Wolof to English:
Q: Soppaliku gi dafay indi wuute yu bees ci wàllu genetik te tànneef bi dafay dindi mbir yu bari yuñ ci jota wax.
A:",Soppaliku gi dafay indi wuute yu bees ci wàllu genetik te tànneef bi dafay dindi mbir yu bari yuñ ci jota wax.,"Mutation adds new genetic variation, and selection removes it from the pool of expressed variation.",The following sentence is translated from Wolof to English:,10.286674599771807,1.3540902819918827,20.375
"Translate the following sentence from Wolof to English:
Q: Boddi ak di boolé waat jaxaséna lu beeri waat ci digganté ñaari mbalka yi ak tollu waay buné.
A:",Boddi ak di boolé waat jaxaséna lu beeri waat ci digganté ñaari mbalka yi ak tollu waay buné.,Segregation and recombination shuffle variation back and forth between the two pools with each generation.,The man who is in the car is the one who is driving the car.,11.039640680548265,1.8777510442160874,21.125
"Translate the following sentence from Wolof to English:
Q: Ci biir àll bi, dafay jafe lool ci yenn mbidéef yu am système digestif yu melni yu nit ñi ñu mêna am li ñuy soxla ci acide aminé te ñu narko jëlee ci meññeef yi am ci diwaan boobu.
A:","Ci biir àll bi, dafay jafe lool ci yenn mbidéef yu am système digestif yu melni yu nit ñi ñu mêna am li ñuy soxla ci acide aminé te ñu narko jëlee ci meññeef yi am ci diwaan boobu.","Out on the savanna, it is hard for a primate with a digestive system like that of humans to satisfy its amino-acid requirements from available plant resources.","If you eat a lot of meat, your digestive system will be very busy.",16.46115126684543,5.564231482653666,16.875
"Translate the following sentence from Wolof to English:
Q: Itam, mënadi dëf li amna ay mujjantal yu diis: ñakk xel, xiibon, ak mujje dee.
A:","Itam, mënadi dëf li amna ay mujjantal yu diis: ñakk xel, xiibon, ak mujje dee.","Moreover, failure to do so has serious consequences: growth depression, malnutrition, and ultimately death.","Itam, mënadi dëf li amna ay mujjantal yu diis: ñakk xel, xiibon, ak mujje dee.",11.297788688851682,1.8564670505078418,25.0
