prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang
"Translate the following sentence from English to French:
Q: Many observed rhythms in physiology and behavior often crucially depend on the presence of endogenous cycles and their production through biological clocks.
A:",Many observed rhythms in physiology and behavior often crucially depend on the presence of endogenous cycles and their production through biological clocks.,De nombreux rythmes observés dans la physiologie et le comportement dépendent souvent en grande partie de la présence de cycles endogènes et de leur production par des horloges biologiques.,Beaucoup de rythmes observés en physiologie et en comportement dépendent souvent crucialement de la présence de cycles endogènes et de leur production par des horloges biologiques.,76.45862710454185,68.76332928842052,1.109375,1.09375,fra_Latn
"Translate the following sentence from English to French:
Q: Periodic rhythms, which are not simply responses to external periodic cues, have been documented for most living beings, including bacteria, fungi, plants, and animals.
A:","Periodic rhythms, which are not simply responses to external periodic cues, have been documented for most living beings, including bacteria, fungi, plants, and animals.","Les rythmes périodiques, qui ne constituent pas simplement des réponses à des stimuli périodiques externes, ont été documentés pour la plupart des êtres vivants, y compris les bactéries, les champignons, les plantes et les animaux.","Les rythmes périodiques, qui ne sont pas simplement des réponses à des signaux périodiques externes, ont été documentés pour la plupart des êtres vivants, y compris les bactéries, les champignons, les plantes et les animaux.",91.29112420326966,87.6756024755411,0.9609375,0.8359375,fra_Latn
"Translate the following sentence from English to French:
Q: Biological clocks are self sustaining oscillators which will continue a period of free-running cycling even in the absence of external cues.
A:",Biological clocks are self sustaining oscillators which will continue a period of free-running cycling even in the absence of external cues.,"Les horloges biologiques sont des oscillateurs autosuffisants qui continueront un cycle de fonctionnement pendant une certaine période, même en l'absence de stimulation extérieure.",Les horloges biologiques sont des oscillateurs auto-entretenus qui continueront un cycle de course libre même en l'absence de signaux externes.,59.04329956276329,48.93600077224399,5.21875,5.65625,fra_Latn
"Translate the following sentence from English to French:
Q: The Hershey and Chase experiment was one of the leading suggestions that DNA was a genetic material.
A:",The Hershey and Chase experiment was one of the leading suggestions that DNA was a genetic material.,L'expérience Hershey et Chase a été l'une des principales indications que l'ADN était un matériel génétique.,L'expérience Hershey et Chase était l'une des suggestions les plus importantes que l'ADN était un matériel génétique.,70.90590799387087,71.60485146328537,3.546875,2.5,fra_Latn
"Translate the following sentence from English to French:
Q: Hershey and Chase used phages, or viruses, to implant their own DNA into a bacterium.
A:","Hershey and Chase used phages, or viruses, to implant their own DNA into a bacterium.","Hershey et Chase ont utilisé des phages, ou des virus, pour implanter leur propre ADN dans une bactérie.","Hershey et Chase ont utilisé des phages, ou virus, pour implanter leur propre ADN dans une bactérie.",93.97027698800687,90.0000133852534,0.9453125,1.09375,fra_Latn
"Translate the following sentence from English to French:
Q: They did two experiments marking either the DNA in the phage with a radioactive phosphorus or the protein of the phage with radioactive sulfur.
A:",They did two experiments marking either the DNA in the phage with a radioactive phosphorus or the protein of the phage with radioactive sulfur.,"Ils ont mené deux expériences pour marquer soit l’ADN du phage avec un phosphore radioactif, soit la protéine du phage avec du soufre radioactif.",Ils ont fait deux expériences en marquant soit le DNA du phage avec un phosphore radioactif ou la protéine du phage avec du soufre radioactif.,74.08579427597395,59.9129531717794,1.546875,2.1875,fra_Latn
"Translate the following sentence from English to French:
Q: Mutations can have a variety of different effects depending on the type of mutation, the significance of the piece of genetic material affected and whether the cells affected are germ-line cells.
A:","Mutations can have a variety of different effects depending on the type of mutation, the significance of the piece of genetic material affected and whether the cells affected are germ-line cells.","Les mutations peuvent avoir de nombreux effets différents selon le type de mutation, l'importance de la partie du matériel génétique affectée et si les cellules affectées sont des cellules germinales.","Les mutations peuvent avoir une variété d'effets différents en fonction du type de mutation, de l'importance de la pièce de matériel génétique affectée et si les cellules affectées sont des cellules germinales.",79.53727240345363,63.959409144229575,1.9140625,1.8828125,fra_Latn
"Translate the following sentence from English to French:
Q: Only mutations in germ-line cells can be passed on to children, while mutations elsewhere can cause cell-death or cancer.
A:","Only mutations in germ-line cells can be passed on to children, while mutations elsewhere can cause cell-death or cancer.","Seules les mutations des cellules germinales peuvent être transmises aux enfants, tandis que d'autres mutations peuvent entraîner la mort des cellules ou le cancer.","Seules les mutations dans les cellules germinales peuvent être transmises aux enfants, tandis que les mutations ailleurs peuvent provoquer la mort cellulaire ou le cancer.",75.62310806916244,54.15005769505002,1.234375,1.4296875,fra_Latn
"Translate the following sentence from English to French:
Q: Nature-based tourism attracts people interested in visiting natural areas for the purpose of enjoying the scenery, including plant and animal wildlife.
A:","Nature-based tourism attracts people interested in visiting natural areas for the purpose of enjoying the scenery, including plant and animal wildlife.","L'écotourisme intéresse les personnes désireuses de visiter des zones naturelles dans le but de profiter du paysage, notamment de la faune et de la flore.","Le tourisme basé sur la nature attire les gens intéressés à visiter des zones naturelles à des fins de loisirs, y compris la faune végétale et animale.",39.68261536099521,16.473076425394552,2.484375,3.71875,fra_Latn
"Translate the following sentence from English to French:
Q: Examples of on-site activities include hunting, fishing, photography, bird watching, and visiting parks and studying information about the ecosystem.
A:","Examples of on-site activities include hunting, fishing, photography, bird watching, and visiting parks and studying information about the ecosystem.","La chasse, la pêche, la photographie, l’observation des oiseaux, la visite de parcs et l’étude des informations sur l’écosystème sont des exemples d’activités sur place.","Les activités sur place comprennent la chasse, la pêche, la photographie, l'observation des oiseaux et la visite des parcs et l'étude de l'information sur l'écosystème.",66.89891411548052,44.67323077390181,2.75,2.3125,fra_Latn
"Translate the following sentence from English to French:
Q: An example is visiting, photographing, and learning about organgatuangs in Borneo.
A:","An example is visiting, photographing, and learning about organgatuangs in Borneo.","On peut par exemple aller voir, photographier et découvrir les orang-outans de Bornéo.","Un exemple est de visiter, de photographier et d'apprendre sur les orangutans en Bornéo.",44.64493744241377,21.62050865049026,4.9375,4.1875,fra_Latn
